曲A,曲B,演奏公演数,全公演割合,演奏ツアー数,全ツアー割合
Boku wa Kimi ni Naritai,sangatsu monogatari,6,0.005509641873278237,1,0.024390243902439025
Koko de Atta ga Kemonomichi,sangatsu monogatari,6,0.005509641873278237,1,0.024390243902439025
flat song,sangatsu monogatari,6,0.005509641873278237,1,0.024390243902439025
5-bu-go no Stardust,sangatsu monogatari,6,0.005509641873278237,1,0.024390243902439025
5-bu-go no Stardust,Kimi wa Iiko,8,0.0073461891643709825,1,0.024390243902439025
Kimi wa Iiko,flat song,6,0.005509641873278237,1,0.024390243902439025
Kimi wa Iiko,Koko de Atta ga Kemonomichi,8,0.0073461891643709825,1,0.024390243902439025
Boku wa Kimi ni Naritai,Kimi wa Iiko,8,0.0073461891643709825,1,0.024390243902439025
Kimi wa Iiko,Santa Claus wa Juutai-chuu,8,0.0073461891643709825,1,0.024390243902439025
Kimi wa Iiko,Mikazuki no Yoru no Mannaka,6,0.005509641873278237,1,0.024390243902439025
Kimi wa Iiko,Snow Reverse,8,0.0073461891643709825,1,0.024390243902439025
Kimi wa Iiko,over driver,8,0.0073461891643709825,1,0.024390243902439025
Kimi wa Iiko,sangatsu monogatari,2,0.0018365472910927456,1,0.024390243902439025
Kimi wa Iiko,Sawarenai Uta,6,0.005509641873278237,1,0.024390243902439025
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,Phantom Joke,17,0.015610651974288337,1,0.024390243902439025
Dareka ga Wasurete iru Kamoshirenai Bokura ni Daijina 001 no Koto,harmonized finale,19,0.017447199265381085,1,0.024390243902439025
Full Color Program,Houkago Marriage,12,0.011019283746556474,1,0.024390243902439025
Hatch I need,Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
Radial Night Chaser,cody beats,13,0.011937557392102846,1,0.024390243902439025
Kimi no Hitomi ni Koishi Tenai,Radial Night Chaser,13,0.011937557392102846,1,0.024390243902439025
Chaos ga Kiwamaru,Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
Fiction Freak Crisis,Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
Radial Night Chaser,Sakura no Ato (all quartets lead to the?),12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Houkago Marriage,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Slow Curve wa Utenai (that made me crazy),12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Nagareboshi wo Uchi Otose,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Full Color Program,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Hatch I need,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Hakoniwa Rock Show,12,0.011019283746556474,1,0.024390243902439025
"10% roll, 10% romance","8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",15,0.013774104683195593,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",kaleido proud fiesta,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Sanpo Saki My Life,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",cody beats,13,0.011937557392102846,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Kimi no Hitomi ni Koishi Tenai,14,0.012855831037649219,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Chaos ga Kiwamaru,12,0.011019283746556474,1,0.024390243902439025
5-bu-go no Stardust,"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Fiction Freak Crisis,12,0.011019283746556474,1,0.024390243902439025
Houkago Marriage,Slow Curve wa Utenai (that made me crazy),12,0.011019283746556474,1,0.024390243902439025
Houkago Marriage,Nagareboshi wo Uchi Otose,12,0.011019283746556474,1,0.024390243902439025
Kimi wa Iiko,Micro Paradiso!,8,0.0073461891643709825,1,0.024390243902439025
Full Color Program,Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
Phantom Joke,Serenade ga Tomaranai,17,0.015610651974288337,1,0.024390243902439025
Nagareboshi wo Uchi Otose,Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
Gyakuten Sayonara,Kimi wa Iiko,6,0.005509641873278237,1,0.024390243902439025
Phantom Joke,Ride on Time,19,0.017447199265381085,1,0.024390243902439025
Fiction Freak Crisis,Ride on Time,18,0.01652892561983471,1,0.024390243902439025
Ride on Time,harmonized finale,22,0.020202020202020204,1,0.024390243902439025
Fiction Freak Crisis,Sekai wa Fancy,18,0.01652892561983471,1,0.024390243902439025
Full Color Program,Sekai wa Fancy,26,0.023875114784205693,1,0.024390243902439025
Fiction Freak Crisis,Phantom Joke,19,0.017447199265381085,1,0.024390243902439025
Phantom Joke,harmonized finale,19,0.017447199265381085,1,0.024390243902439025
Full Color Program,Phantom Joke,22,0.020202020202020204,1,0.024390243902439025
Haru ga Kite Bokura,Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Haru ga Kite Bokura,13,0.011937557392102846,1,0.024390243902439025
Haru ga Kite Bokura,Houkago Marriage,12,0.011019283746556474,1,0.024390243902439025
Haru ga Kite Bokura,Nagareboshi wo Uchi Otose,14,0.012855831037649219,1,0.024390243902439025
Micro Paradiso!,sangatsu monogatari,6,0.005509641873278237,1,0.024390243902439025
Hakoniwa Rock Show,Haru ga Kite Bokura,13,0.011937557392102846,1,0.024390243902439025
Haru ga Kite Bokura,Sanpo Saki My Life,13,0.011937557392102846,1,0.024390243902439025
Haru ga Kite Bokura,cody beats,13,0.011937557392102846,1,0.024390243902439025
5-bu-go no Stardust,Haru ga Kite Bokura,12,0.011019283746556474,1,0.024390243902439025
"8-Gatsu, Hirunaka no Nagareboshi to Hikouki-Gumo",Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
Houkago Marriage,Radial Night Chaser,12,0.011019283746556474,1,0.024390243902439025
Radial Night Chaser,Slow Curve wa Utenai (that made me crazy),12,0.011019283746556474,1,0.024390243902439025
Cheap Cheap Endroll,Santa Claus wa Juutai-chuu,25,0.02295684113865932,1,0.024390243902439025
Cheap Cheap Endroll,Orchestra o Mi ni Ikou,25,0.02295684113865932,1,0.024390243902439025
23:25,Friday Novels,22,0.020202020202020204,1,0.024390243902439025
Drum Solo,"Minority Report (darling, I love you)",46,0.04224058769513315,1,0.024390243902439025
Atorakushon ga Hajimaru (they call it “NO.6”),"Minority Report (darling, I love you)",47,0.04315886134067952,1,0.024390243902439025
"Minority Report (darling, I love you)",Nani ka ga Kawari So,13,0.011937557392102846,1,0.024390243902439025
Tettoutetsubi Yonayona Drive,meet the world time,11,0.010101010101010102,1,0.024390243902439025
crazy birthday,meet the world time,11,0.010101010101010102,1,0.024390243902439025
"Minority Report (darling, I love you)",Pandemic Sudden Death,47,0.04315886134067952,1,0.024390243902439025
Kimi wa Tomodachi,"Minority Report (darling, I love you)",46,0.04224058769513315,1,0.024390243902439025
Nonfiction Compass,Tameiki shooting the MOON,11,0.010101010101010102,1,0.024390243902439025
Sangatsu Monogatari,Tameiki shooting the MOON,11,0.010101010101010102,1,0.024390243902439025
Tameiki shooting the MOON,harmonized finale,16,0.014692378328741965,1,0.024390243902439025
Seku x Kara x Shisonzuuru,Tameiki shooting the MOON,11,0.010101010101010102,1,0.024390243902439025
Pistol Galaxy,Tameiki shooting the MOON,11,0.010101010101010102,1,0.024390243902439025
"Minority Report (darling, I love you)",mix juice no Iutouri,47,0.04315886134067952,1,0.024390243902439025
Bachigai Hummingbird,"Minority Report (darling, I love you)",47,0.04315886134067952,1,0.024390243902439025
Sawarenai Uta,Tameiki shooting the MOON,12,0.011019283746556474,1,0.024390243902439025
BUSTER DICE MISERY,Toushindai no Chikyu,49,0.04499540863177227,1,0.024390243902439025
BUSTER DICE MISERY,Drum Solo,47,0.04315886134067952,1,0.024390243902439025
Ryusei no Squall,Tameiki shooting the MOON,14,0.012855831037649219,1,0.024390243902439025
Tameiki shooting the MOON,Toushindai no Chikyu,11,0.010101010101010102,1,0.024390243902439025
BUSTER DICE MISERY,Miss. Sandy,48,0.0440771349862259,1,0.024390243902439025
Master Volume,Tameiki shooting the MOON,16,0.014692378328741965,1,0.024390243902439025
BUSTER DICE MISERY,Nani ka ga Kawari So,14,0.012855831037649219,1,0.024390243902439025
"Minority Report (darling, I love you)",Miss. Sandy,47,0.04315886134067952,1,0.024390243902439025
Shupurehikouru ~Sekai ga Owaru Mae ni~,meet the world time,11,0.010101010101010102,1,0.024390243902439025
Galileo no Showcase,Seku x Kara x Shisonzuuru,13,0.011937557392102846,1,0.024390243902439025
Pistol Galaxy,meet the world time,11,0.010101010101010102,1,0.024390243902439025
Nani ka ga Kawari So,Toushindai no Chikyu,15,0.013774104683195593,1,0.024390243902439025
Drum Solo,Nani ka ga Kawari So,13,0.011937557392102846,1,0.024390243902439025
Miss. Sandy,Nani ka ga Kawari So,16,0.014692378328741965,1,0.024390243902439025
Pandemic Sudden Death,Toushindai no Chikyu,48,0.0440771349862259,1,0.024390243902439025
Miss. Sandy,Pandemic Sudden Death,48,0.0440771349862259,1,0.024390243902439025
Kimi wa Tomodachi,Sakura no Ato (all quartets lead to the?),48,0.0440771349862259,1,0.024390243902439025
Kimi wa Tomodachi,Toushindai no Chikyu,47,0.04315886134067952,1,0.024390243902439025
Kimi wa Tomodachi,Nani ka ga Kawari So,11,0.010101010101010102,1,0.024390243902439025
Kimi wa Tomodachi,Pandemic Sudden Death,47,0.04315886134067952,1,0.024390243902439025
Miss. Sandy,Tettoutetsubi Yonayona Drive,53,0.048668503213957756,1,0.024390243902439025
Toushindai no Chikyu,mix juice no Iutouri,48,0.0440771349862259,1,0.024390243902439025
Miss. Sandy,mix juice no Iutouri,48,0.0440771349862259,1,0.024390243902439025
Nani ka ga Kawari So,mix juice no Iutouri,12,0.011019283746556474,1,0.024390243902439025
Pandemic Sudden Death,mix juice no Iutouri,50,0.04591368227731864,1,0.024390243902439025
Kimi wa Tomodachi,mix juice no Iutouri,48,0.0440771349862259,1,0.024390243902439025
Tameiki shooting the MOON,meet the world time,11,0.010101010101010102,1,0.024390243902439025
Nonfiction Compass,meet the world time,11,0.010101010101010102,1,0.024390243902439025
Sangatsu Monogatari,meet the world time,11,0.010101010101010102,1,0.024390243902439025
Worldwide Supergirl,meet the world time,11,0.010101010101010102,1,0.024390243902439025
harmonized finale,meet the world time,11,0.010101010101010102,1,0.024390243902439025
Seku x Kara x Shisonzuuru,meet the world time,11,0.010101010101010102,1,0.024390243902439025
BUSTER DICE MISERY,Kimi wa Tomodachi,47,0.04315886134067952,1,0.024390243902439025
Galileo no Showcase,Pistol Galaxy,10,0.009182736455463728,1,0.024390243902439025
Miss. Sandy,Toushindai no Chikyu,48,0.0440771349862259,1,0.024390243902439025
Ryusei no Squall,Sangatsu Monogatari,11,0.010101010101010102,1,0.024390243902439025
Master Volume,Sangatsu Monogatari,11,0.010101010101010102,1,0.024390243902439025
23:25,Cheap Cheap Endroll,22,0.020202020202020204,1,0.024390243902439025
Seku x Kara x Shisonzuuru,Worldwide Supergirl,11,0.010101010101010102,1,0.024390243902439025
Pistol Galaxy,Worldwide Supergirl,12,0.011019283746556474,1,0.024390243902439025
Linear Blue wo Kikinagara,"Minority Report (darling, I love you)",19,0.017447199265381085,1,0.024390243902439025
BUSTER DICE MISERY,Linear Blue wo Kikinagara,23,0.021120293847566574,1,0.024390243902439025
Cheap Cheap Endroll,Linear Blue wo Kikinagara,22,0.020202020202020204,1,0.024390243902439025
Friday Novels,Toushindai no Chikyu,49,0.04499540863177227,1,0.024390243902439025
Drum Solo,Friday Novels,49,0.04499540863177227,1,0.024390243902439025
Friday Novels,Miss. Sandy,49,0.04499540863177227,1,0.024390243902439025
Friday Novels,Nani ka ga Kawari So,13,0.011937557392102846,1,0.024390243902439025
Worldwide Supergirl,crazy birthday,15,0.013774104683195593,1,0.024390243902439025
Friday Novels,Pandemic Sudden Death,48,0.0440771349862259,1,0.024390243902439025
Friday Novels,Kimi wa Tomodachi,48,0.0440771349862259,1,0.024390243902439025
Friday Novels,"Minority Report (darling, I love you)",48,0.0440771349862259,1,0.024390243902439025
Bachigai Hummingbird,Friday Novels,48,0.0440771349862259,1,0.024390243902439025
Seku x Kara x Shisonzuuru,harmonized finale,11,0.010101010101010102,1,0.024390243902439025
BUSTER DICE MISERY,Friday Novels,49,0.04499540863177227,1,0.024390243902439025
Pistol Galaxy,harmonized finale,11,0.010101010101010102,1,0.024390243902439025
Cheap Cheap Endroll,Friday Novels,51,0.046831955922865015,1,0.024390243902439025
Chandelier Waltz,Friday Novels,48,0.0440771349862259,1,0.024390243902439025
Sangatsu Monogatari,Toushindai no Chikyu,10,0.009182736455463728,1,0.024390243902439025
Sangatsu Monogatari,crazy birthday,11,0.010101010101010102,1,0.024390243902439025
Cheap Cheap Endroll,Toushindai no Chikyu,49,0.04499540863177227,1,0.024390243902439025
Sangatsu Monogatari,"kid, I like quartet",11,0.010101010101010102,1,0.024390243902439025
Nonfiction Compass,Worldwide Supergirl,11,0.010101010101010102,1,0.024390243902439025
Nonfiction Compass,harmonized finale,11,0.010101010101010102,1,0.024390243902439025
Cheap Cheap Endroll,Miss. Sandy,48,0.0440771349862259,1,0.024390243902439025
Nonfiction Compass,Shupurehikouru ~Sekai ga Owaru Mae ni~,11,0.010101010101010102,1,0.024390243902439025
Cheap Cheap Endroll,Nani ka ga Kawari So,13,0.011937557392102846,1,0.024390243902439025
Cheap Cheap Endroll,Kimi wa Tomodachi,47,0.04315886134067952,1,0.024390243902439025
Messenger From Zen Sekai,Nonfiction Compass,11,0.010101010101010102,1,0.024390243902439025
Cheap Cheap Endroll,"Minority Report (darling, I love you)",47,0.04315886134067952,1,0.024390243902439025
BUSTER DICE MISERY,Cheap Cheap Endroll,52,0.047750229568411386,1,0.024390243902439025
Nonfiction Compass,crazy birthday,11,0.010101010101010102,1,0.024390243902439025
Nonfiction Compass,Ryusei no Squall,11,0.010101010101010102,1,0.024390243902439025
Nonfiction Compass,Toushindai no Chikyu,10,0.009182736455463728,1,0.024390243902439025
Master Volume,Nonfiction Compass,11,0.010101010101010102,1,0.024390243902439025
Sangatsu Monogatari,Worldwide Supergirl,11,0.010101010101010102,1,0.024390243902439025
Chandelier Waltz,"Minority Report (darling, I love you)",47,0.04315886134067952,1,0.024390243902439025
BUSTER DICE MISERY,Chandelier Waltz,52,0.047750229568411386,1,0.024390243902439025
Sangatsu Monogatari,Shupurehikouru ~Sekai ga Owaru Mae ni~,11,0.010101010101010102,1,0.024390243902439025
23:25,Miss. Sandy,21,0.01928374655647383,1,0.024390243902439025
Chandelier Waltz,Sangatsu Monogatari,11,0.010101010101010102,1,0.024390243902439025
Bachigai Hummingbird,Sangatsu Monogatari,11,0.010101010101010102,1,0.024390243902439025
Messenger From Zen Sekai,Sangatsu Monogatari,11,0.010101010101010102,1,0.024390243902439025
Atorakushon ga Hajimaru (they call it “NO.6”),Miss. Sandy,48,0.0440771349862259,1,0.024390243902439025
Miss. Sandy,Sakura no Ato (all quartets lead to the?),54,0.049586776859504134,1,0.024390243902439025
Cheap Cheap Endroll,Invisible Sensation,27,0.024793388429752067,1,0.024390243902439025
"Catch up, latency",Ryusei no Squall,14,0.012855831037649219,1,0.024390243902439025
Linear Blue wo Kikinagara,Space Shuttle Lullaby,13,0.011937557392102846,1,0.024390243902439025
Linear Blue wo Kikinagara,Phantom Joke,17,0.015610651974288337,1,0.024390243902439025
Another World,Nihil Pip Viper,13,0.011937557392102846,1,0.024390243902439025
Another World,Sugar Song to Bitter Step,15,0.013774104683195593,1,0.024390243902439025
Another World,Space Shuttle Lullaby,13,0.011937557392102846,1,0.024390243902439025
Another World,Sakura no Ato (all quartets lead to the?),13,0.011937557392102846,1,0.024390243902439025
Another World,fake town baby,13,0.011937557392102846,1,0.024390243902439025
Another World,Chaos ga Kiwamaru,13,0.011937557392102846,1,0.024390243902439025
Another World,Ryusei no Squall,13,0.011937557392102846,1,0.024390243902439025
Another World,crazy birthday,13,0.011937557392102846,1,0.024390243902439025
Another World,Tettoutetsubi Yonayona Drive,14,0.012855831037649219,1,0.024390243902439025
Another World,kaleido proud fiesta,13,0.011937557392102846,1,0.024390243902439025
Another World,Phantom Joke,13,0.011937557392102846,1,0.024390243902439025
"10% roll, 10% romance",Another World,13,0.011937557392102846,1,0.024390243902439025
Another World,"Catch up, latency",13,0.011937557392102846,1,0.024390243902439025
Another World,Linear Blue wo Kikinagara,14,0.012855831037649219,1,0.024390243902439025
Invisible Sensation,Ryusei no Squall,14,0.012855831037649219,1,0.024390243902439025
Another World,Invisible Sensation,13,0.011937557392102846,1,0.024390243902439025
Ikenai fool logic,Nihil Pip Viper,13,0.011937557392102846,1,0.024390243902439025
Ikenai fool logic,Sugar Song to Bitter Step,24,0.02203856749311295,1,0.024390243902439025
Ikenai fool logic,Sakura no Ato (all quartets lead to the?),17,0.015610651974288337,1,0.024390243902439025
"Catch up, latency",Phantom Joke,21,0.01928374655647383,1,0.024390243902439025
"Catch up, latency",Chaos ga Kiwamaru,15,0.013774104683195593,1,0.024390243902439025
Ikenai fool logic,Ryusei no Squall,13,0.011937557392102846,1,0.024390243902439025
"Catch up, latency",Space Shuttle Lullaby,13,0.011937557392102846,1,0.024390243902439025
Cheap Cheap Endroll,Dizzy Trickster,25,0.02295684113865932,1,0.024390243902439025
Sakura no Ato (all quartets lead to the?),Space Shuttle Lullaby,14,0.012855831037649219,1,0.024390243902439025
Nihil Pip Viper,fake town baby,13,0.011937557392102846,1,0.024390243902439025
Space Shuttle Lullaby,fake town baby,13,0.011937557392102846,1,0.024390243902439025
Chaos ga Kiwamaru,fake town baby,22,0.020202020202020204,1,0.024390243902439025
Nihil Pip Viper,Ryusei no Squall,13,0.011937557392102846,1,0.024390243902439025
Ryusei no Squall,Space Shuttle Lullaby,13,0.011937557392102846,1,0.024390243902439025
Ryusei no Squall,fake town baby,14,0.012855831037649219,1,0.024390243902439025
Chaos ga Kiwamaru,Ryusei no Squall,13,0.011937557392102846,1,0.024390243902439025
Space Shuttle Lullaby,crazy birthday,13,0.011937557392102846,1,0.024390243902439025
Chaos ga Kiwamaru,crazy birthday,14,0.012855831037649219,1,0.024390243902439025
Ryusei no Squall,kaleido proud fiesta,13,0.011937557392102846,1,0.024390243902439025
crazy birthday,kaleido proud fiesta,13,0.011937557392102846,1,0.024390243902439025
Phantom Joke,fake town baby,18,0.01652892561983471,1,0.024390243902439025
MR. Andy,Space Shuttle Lullaby,13,0.011937557392102846,1,0.024390243902439025
Chaos ga Kiwamaru,MR. Andy,14,0.012855831037649219,1,0.024390243902439025
MR. Andy,crazy birthday,15,0.013774104683195593,1,0.024390243902439025
